Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material,Prediction
Ducts,Rectangular Duct,Arup_Duct_GalvanisedSteel_Flanged_RadiusElbow_ShoeBranch,Rectangular Duct,,,,"Roughness values from CIBSE Guide C Table 4.1. Fittings from UKIMEA template, based on Autodesk OOTB Content - to be checked for DW144 Compliance",Arup_Duct_GalvanisedSteel_Flanged_RadiusElbow_ShoeBranch,,<By Category>,Duct
Fire Alarm Devices,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,,,,,POC_Fire Alarm Visual Indicator,,,Fire Alarm Fixture and Device
Fire Alarm Devices,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,,,,,POC_Fire Alarm Visual Indicator,,,Fire Alarm Fixture and Device
Fire Alarm Devices,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator,,,,,POC_Fire Alarm Visual Indicator,,,Fire Alarm Fixture and Device
Fire Alarm Devices,POC_Fire Alarm Visual Indicator1,POC_Fire Alarm Visual Indicator,POC_Fire Alarm Visual Indicator1,,,,,POC_Fire Alarm Visual Indicator,,,Fire Alarm Fixture and Device
Fire Alarm Devices,POC_Fire Alarm Visual Indicator2,POC_Fire Alarm Visual Indicator 2,POC_Fire Alarm Visual Indicator2,,,Strobe light,,POC_Fire Alarm Visual Indicator 2,,,Fire Alarm Fixture and Device
Pipe Accessories,POC_Floor Trap Cover,FT,POC_Floor Trap Cover,,,Floor Trap Cover,,FT,,,Sanitary Fitting
Pipe Accessories,POC_Floor Trap Cover,FT,POC_Floor Trap Cover,,,Floor Trap Cover,,FT,,,Sanitary Fitting
Structural Framing,PFC-Parallel Flange Channels,PFC200x90x30,PFC-Parallel Flange Channels,B1020362,Steel Beams w/ Steel Joists,S355 JR,,PFC200x90x30,Metal - Steel - 345 MPa,<By Category>,Beam
Structural Framing,PFC-Parallel Flange Channels1,PFC100x50x8.5,PFC-Parallel Flange Channels1,B1020362,Steel Beams w/ Steel Joists,,,PFC100x50x8.5,Metal - Steel - 345 MPa,<By Category>,Beam
Structural Framing,PFC-Parallel Flange Channels1,PFC100x50x8.5,PFC-Parallel Flange Channels1,B1020362,Steel Beams w/ Steel Joists,,,PFC100x50x8.5,Metal - Steel - 345 MPa,<By Category>,Beam
Structural Framing,UB-Universal Beams,SB4 UB457x191x74,UB-Universal Beams,B1020362,Steel Beams w/ Steel Joists,,Steel 43-275,SB4 UB457x191x74,Metal - Steel - 345 MPa,<By Category>,Beam
Structural Framing,UB-Universal Beams,UB533x210x92,UB-Universal Beams,B1020362,Steel Beams w/ Steel Joists,,Steel 43-275,UB533x210x92,Metal - Steel - 345 MPa,<By Category>,Beam
Columns,PD24x6,PD24x6,PD24x6,,,,,PD24x6,,,Architectural Column
Columns,PD24x6,PD24x6,PD24x6,,,,,PD24x6,,,Architectural Column
Columns,PLT10x225,PLT10x225,PLT10x225,,,,,PLT10x225,,,Architectural Column
Columns,D1,D1,D1,,,,,D1,,,Architectural Column
Columns,D1,D1,D1,,,,,D1,,,Architectural Column
Columns,Ã˜50x3.2,Ã˜50x3.2,Ã˜50x3.2,,,,,Ã˜50x3.2,,,Architectural Column
Columns,Ã˜50x3.2,Ã˜50x3.2,Ã˜50x3.2,,,,,Ã˜50x3.2,,,Architectural Column
Columns,D12,D12,D12,,,,,D12,,,Architectural Column
Columns,SHS 75X75,SHS 75X75,SHS 75X75,,,,,SHS 75X75,,,Architectural Column
Columns,Columns 1,Columns 1,Columns 1,,,,,Columns 1,,,Architectural Column
Columns,Columns 2,Columns 1,Columns 2,,,,,Columns 1,,,Architectural Column
Columns,SHS 75X9,SHS 75X75,SHS 75X9,,,,,SHS 75X75,,,Architectural Column
Columns,Columns 3,Columns 1,Columns 3,,,,,Columns 1,,,Architectural Column
Columns,Columns 8,Columns 4,Columns 8,,,,,Columns 4,,,Architectural Column
Columns,Columns 9,Columns 4,Columns 9,,,,,Columns 4,,,Architectural Column
Columns,Columns 11,Columns 4,Columns 11,,,,,Columns 4,,,Architectural Column
Columns,Columns 12,Columns 4,Columns 12,,,,,Columns 4,,,Architectural Column
Columns,Columns 13,Columns 4,Columns 13,,,,,Columns 4,,,Architectural Column
Columns,Columns 14,Columns 4,Columns 14,,,,,Columns 4,,,Architectural Column
Columns,Columns 15,Columns 4,Columns 15,,,,,Columns 4,,,Architectural Column
Columns,Columns 16,Columns 4,Columns 16,,,,,Columns 4,,,Architectural Column
Columns,Columns 17,Columns 4,Columns 17,,,,,Columns 4,,,Architectural Column
Columns,Columns 18,Columns 4,Columns 18,,,,,Columns 4,,,Architectural Column
Columns,Columns 19,Columns 4,Columns 19,,,,,Columns 4,,,Architectural Column
Columns,Columns 20,Columns 20,Columns 20,,,,,Columns 20,,,Architectural Column
Structural Foundations,,,FOOTING,,,,,,,,Strip Footing
Structural Foundations,,,FOOTING,,,,,,,,Strip Footing
Structural Foundations,,,FOOTING,,,,,,,,Strip Footing
Structural Foundations,,,FOOTING,,,,,,,,Strip Footing
Parking,FAA_Pedestrian_Crossing,FAA_Pedestrian_Crossing,FAA_Pedestrian_Crossing,,,,,FAA_Pedestrian_Crossing,,<By Category>,Parking
Electrical Equipment,,,Distribution Board,,,,,,,,Distribution Board
Electrical Equipment,,,Distribution Board,,,,,,,,Distribution Board
Electrical Fixtures,,,GATE CONTROL BUTTOM,,,,,,,,Access Control Management Fixture and Device
Electrical Fixtures,,,ArupSG_Isolator,,,,,,,,Power Installation Fixture and Device
Electrical Fixtures,,,ArupSG_Isolator,,,,,,,,Power Installation Fixture and Device
Electrical Fixtures,,,ArupSG_Isolator,,,,,,,,Power Installation Fixture and Device
Electrical Fixtures,Lightning Early Warning System,Lightning Early Warning System,Lightning Early Warning System,80HP9800113,,WIRELESS OUTDOOR BELL BOX,,Lightning Early Warning System,,,Power Installation Fixture and Device
Electrical Fixtures,,,2 x 13A SWITCH SOCKET OUTLET,,,,,,,,Power Installation Fixture and Device
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipes,,,Pipe Types,,,,,,,,Pipe
Pipe Fittings,M_Bend - PVC - Sch 40 - DWV,Standard,M_Bend - PVC - Sch 40 - DWV,,,,,Standard,,<By Category>,Pipe Fittings
Pipe Fittings,M_Bend - PVC - Sch 40 - DWV,Standard,M_Bend - PVC - Sch 40 - DWV,,,,,,,<By Category>,Pipe Fittings
Pipe Fittings,M_Bend - PVC - Sch 40 - DWV,Standard,M_Bend - PVC - Sch 40 - DWV,,,,,Standard,,<By Category>,Pipe Fittings
Pipe Fittings,M_Bend - PVC - Sch 40 - DWV,Standard,M_Bend - PVC - Sch 40 - DWV,,,,,,,<By Category>,Pipe Fittings
Pipe Fittings,Arup_Pipe Fitting Elbow_Stainless Steel Press Fit,Generic,Arup_Pipe Fitting Elbow_Stainless Steel Press Fit,,,,,Generic,,<By Category>,Pipe Fittings
Pipe Fittings,Arup_Pipe Fitting Elbow_Stainless Steel Press Fit,Generic,Arup_Pipe Fitting Elbow_Stainless Steel Press Fit,,,,,,,<By Category>,Pipe Fittings
Pipe Fittings,Arup_Pipe Fitting Elbow_Stainless Steel Press Fit,Generic,Arup_Pipe Fitting Elbow_Stainless Steel Press Fit,,,,,Generic,,<By Category>,Pipe Fittings
Pipe Fittings,Arup_Pipe Fitting Elbow_Stainless Steel Press Fit,Generic,Arup_Pipe Fitting Elbow_Stainless Steel Press Fit,,,,,,,<By Category>,Pipe Fittings
Structural Columns,Concrete-Round-Column,323.9,Concrete-Round-Column,B10,Superstructure,,,323.9,000-825 Metal Aluminium 001,,Structural Column
Structural Columns,Concrete-Round-Column,323.9,Concrete-Round-Column,B10,Superstructure,,,323.9,000-825 Metal Aluminium 001,,Structural Column
Structural Columns,Concrete-Round-Column,323.9,Concrete-Round-Column,B10,Superstructure,,,323.9,000-825 Metal Aluminium 001,,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,000-825 Metal Aluminium 001,,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,000-825 Metal Aluminium 001,,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,000-825 Metal Aluminium 001,,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,PEBBLES,,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,000-825 Metal Aluminium 001,,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,000-825 Metal Aluminium 001,,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,"Concrete, Cast-in-Place gray",,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,"Concrete, Cast-in-Place gray",,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,"Concrete, Cast-in-Place gray",,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,"Concrete, Cast-in-Place gray",,Structural Column
Structural Columns,Concrete-Round-Column,273,Concrete-Round-Column,B10,Superstructure,,,273,"Concrete, Cast-in-Place gray",,Structural Column
Structural Columns,Circular Hollow Sections-Column,CHS273x16,Circular Hollow Sections-Column,B1010250,Columns - Steel,,Steel 50-355,CHS273x16,Metal - Steel 50-355,,Structural Column
Structural Columns,Circular Hollow Sections-Column,CHS273x16,Circular Hollow Sections-Column,B1010250,Columns - Steel,,Steel 50-355,CHS273x16,Metal - Steel 50-355,,Structural Column
Structural Columns,Circular Hollow Sections-Column,CHS273x16,Circular Hollow Sections-Column,B1010250,Columns - Steel,,Steel 50-355,CHS273x16,Metal - Steel 50-355,,Structural Column
Data Devices,,,Data outlet,,,,,,,,Wireless Network Fixture and Device
